Event Name,Type,Event ID,Version,Channel,Level,Opcode,Task,Keyword,PID,TID,Processor Number,Instance ID,Parent Instance ID,Activity ID,Related Activity ID,Clock-Time,Kernel(ms),User(ms),User Data
Process,Start,0,4,0,0,1,0,0x0000000000000000,0x0000514C,0x00006A24,3,,,{00000000-0000-0000-0000-000000000000},,134084812122682502,90,390,0xFFFFE500221D0080,0x6A50,0x514C,12,259,0x4ABB73000,2,S-1-5-93-2-1,mc1.exe,"C:\sandbox\mc1.exe""""",,
Image,Load,0,3,0,0,10,0,0x0000000000000000,0x0000514C,0x00006A24,0,,,{00000000-0000-0000-0000-000000000000},,134084812123462540,90,390,0x7FF9E90B0000,0x91000,20812,606741,621859968,0,0,0,0x7FF9E90B0000,0,0,0,0,\Device\HarddiskVolume4\ProgramData\Docker\windowsfilter\1b62386bc45eea6de89b3d53008a4e76e96aca48b4d17ce0b5df21772090a025\Files\Windows\System32\apphelp.dll
Image,Load,0,3,0,0,10,0,0x0000000000000000,0x0000514C,0x00006A24,0,,,{00000000-0000-0000-0000-000000000000},,134084812126037743,135,585,0x217C0910000,0x67A000,20812,6814857,3170066484,0,0,0,0x22AB000000676000,0,0,0,0,\Device\VhdHardDisk{681d51ad-8cc4-439b-8426-73c15d875c2e}\Windows\Microsoft.NET\assembly\GAC_MSIL\Microsoft.PowerShell.Commands.Utility\v4.0_3.0.0.0__31bf3856ad364e35\Microsoft.PowerShell.Commands.Utility.dll
Image,Load,0,3,0,0,10,0,0x0000000000000000,0x0000514C,0x00006A24,0,,,{00000000-0000-0000-0000-000000000000},,134084812126038585,135,585,0x217C0F90000,0x67A000,20812,6814857,3170066484,0,0,0,0x22AB000000676000,0,0,0,0,\Device\VhdHardDisk{681d51ad-8cc4-439b-8426-73c15d875c2e}\Windows\Microsoft.NET\assembly\GAC_MSIL\Microsoft.PowerShell.Commands.Utility\v4.0_3.0.0.0__31bf3856ad364e35\Microsoft.PowerShell.Commands.Utility.dll
